respondent_id,Q1_age_group,Q2_gender,Q3_city_tier,Q4_occupation,Q5_monthly_income,Q6_act_gym,Q6_act_yoga,Q6_act_running,Q6_act_cycling,Q6_act_swimming,Q6_act_team_sports,Q6_act_outdoor,Q6_act_home_workout,Q6_act_none,Q7_workout_days_per_week,Q8_workout_location,Q9_goal_weight_loss,Q9_goal_muscle_building,Q9_goal_endurance,Q9_goal_flexibility,Q9_goal_mental_wellness,Q9_goal_recreational,Q9_goal_competitive,Q9_goal_general_health,Q10_influencer_affinity,Q11_current_monthly_spend_inr,Q12_shop_brand_app,Q12_shop_myntra_ajio,Q12_shop_amazon_flipkart,Q12_shop_brand_website,Q12_shop_physical_store,Q12_shop_social_commerce,Q12_shop_local_unbranded,Q13_factor_price,Q13_factor_brand_rep,Q13_factor_fabric_quality,Q13_factor_style,Q13_factor_sustainability,Q13_factor_influencer,Q13_factor_peer_rec,Q13_factor_loyalty_rewards,Q13_factor_size_avail,Q14_purchase_frequency,Q15_brand_nike,Q15_brand_adidas,Q15_brand_puma,Q15_brand_decathlon,Q15_brand_hrx_reebok,Q15_brand_indian_d2c,Q15_brand_unbranded,Q15_brand_none,Q16_feat_personalised_rec,Q16_feat_browse_purchase,Q16_feat_loyalty_rewards,Q16_feat_sustainability_info,Q16_feat_outfit_builder,Q16_feat_size_virtual_tryon,Q16_feat_order_tracking,Q16_feat_community_features,Q16_feat_flash_sales,Q16_feat_brand_collab,Q17_sustainability_importance,Q18_community_challenge_likelihood,Q19_flash_sale_likelihood,Q20_virtual_tryon_importance,Q21_prod_performance_activewear,Q21_prod_casual_athleisure,Q21_prod_sports_footwear,Q21_prod_accessories,Q21_prod_yoga_wellness,Q21_prod_swimwear,Q21_prod_outdoor_gear,Q22_brand_app_usage,Q24_wtp_monthly_inr,Q25_app_download_intent,persona_label
1891,18-22,Non_binary,Tier_1,Salaried_Private,40k-60k,0,1,1,0,0,1,1,1,0,5-7_days,Commercial_gym,1,0,0,1,1,0,0,0,Yes_occasional,2305,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,Monthly_or_more,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,3,4,2,3,1,1,0,1,1,0,0,Uses_regularly,2820,Yes,Casual_Gym_Goer
1892,28-32,Male,Tier_3,Salaried_Private,20k-40k,0,0,0,1,0,1,1,1,0,1-2_days,Outdoors,0,0,1,1,1,0,1,0,Yes_occasional,2388,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,Yearly,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,4,2,2,3,1,1,0,0,1,0,0,Installed_rarely,2810,Yes,Outdoor_Enthusiast
1893,23-27,Female,Metro,Student,40k-60k,0,0,0,0,0,0,0,1,0,3-4_days,Home,0,0,0,1,1,1,0,0,Yes_influences_purchases,1657,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,Every_2-3_months,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,2,2,2,5,1,0,0,1,1,1,0,Prefers_3rd_party,2048,Yes,Fashion_First
1894,28-32,Female,Metro,Freelancer,80k-100k,1,0,1,0,0,0,0,1,0,3-4_days,Commercial_gym,1,1,1,0,0,0,0,0,No,7480,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,Every_2-3_months,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,4,3,3,4,0,1,1,0,0,1,0,Installed_rarely,11742,Yes,Serious_Athlete
1895,33-35,Male,Metro,Salaried_Private,Below_20k,1,1,0,0,0,0,0,1,0,3-4_days,Outdoors,1,0,0,1,1,1,0,0,Yes_occasional,1635,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,Every_2-3_months,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,4,4,4,3,1,1,1,1,0,0,0,Uses_regularly,1753,Yes,Casual_Gym_Goer
1896,28-32,Female,Tier_1,Freelancer,20k-40k,1,0,0,0,0,0,1,0,0,5-7_days,Commercial_gym,1,1,1,1,0,0,0,0,Yes_occasional,4648,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,Monthly_or_more,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,3,3,2,4,1,0,1,0,1,0,1,Uses_regularly,4928,Maybe,Serious_Athlete
1897,23-27,Male,Tier_1,Salaried_Private,20k-40k,1,0,1,0,0,1,0,1,0,5-7_days,Commercial_gym,1,0,0,1,1,1,0,0,Yes_influences_purchases,2129,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,Every_6_months,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,2,3,5,5,1,1,1,0,1,0,0,Uses_regularly,3446,Yes,Fashion_First
1898,23-27,Female,Metro,Salaried_Public,20k-40k,1,1,0,0,0,0,0,0,0,3-4_days,Home,0,0,0,1,0,0,0,1,Yes_influences_purchases,3018,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,Yearly,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,4,4,3,2,0,1,1,1,1,0,0,Installed_rarely,3328,No,Casual_Gym_Goer
1899,18-22,Male,Tier_3,Salaried_Private,40k-60k,1,0,0,1,0,1,1,1,0,5-7_days,Home,1,1,0,0,0,0,0,0,Yes_influences_purchases,3270,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,Every_2-3_months,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,4,4,5,3,0,1,1,0,0,0,1,Uses_regularly,4878,Yes,Serious_Athlete
1900,23-27,Male,Metro,Business_Owner,Above_100k,1,0,0,0,0,0,1,0,0,3-4_days,Commercial_gym,0,1,1,0,1,0,1,1,No,11183,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,Every_2-3_months,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,5,4,4,4,1,1,1,1,1,0,1,Uses_regularly,18640,Yes,Serious_Athlete
1901,18-22,Female,Metro,Student,20k-40k,1,1,1,0,0,1,1,0,0,1-2_days,Home,0,0,0,0,0,0,0,0,Yes_influences_purchases,2297,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,Every_2-3_months,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,3,3,3,4,1,0,1,1,1,1,0,Installed_rarely,309,Maybe,Fashion_First
1902,28-32,Male,Tier_1,Salaried_Private,40k-60k,1,0,1,1,0,1,0,0,0,5-7_days,Home,0,0,0,1,0,0,1,0,No,5278,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,Every_2-3_months,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,3,2,2,5,1,1,1,1,0,0,0,Uses_regularly,8382,Yes,Serious_Athlete
1903,28-32,Male,Tier_3,Freelancer,40k-60k,0,0,0,0,1,0,1,0,0,3-4_days,Outdoors,1,1,1,1,1,0,0,1,No,2704,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,Monthly_or_more,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,5,4,3,2,1,1,1,1,1,0,1,Prefers_3rd_party,4208,Yes,Outdoor_Enthusiast
1904,28-32,Female,Tier_1,Salaried_Private,40k-60k,1,1,0,0,1,1,0,0,0,5-7_days,Commercial_gym,1,0,1,0,0,1,1,0,Yes_occasional,2660,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,Every_6_months,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,5,5,3,3,1,0,0,1,1,0,0,Installed_rarely,2320,Maybe,Serious_Athlete
1905,23-27,Female,Tier_3,Salaried_Private,20k-40k,1,0,1,0,0,1,0,0,0,3-4_days,Commercial_gym,1,0,0,0,0,1,0,0,Yes_occasional,3171,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,Yearly,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,3,3,5,5,0,1,0,0,1,0,0,Uses_regularly,269,Yes,Fashion_First
1906,28-32,Female,Metro,Salaried_Private,60k-80k,1,1,0,0,1,0,0,1,0,5-7_days,Home,1,0,0,0,0,0,0,0,Yes_influences_purchases,2469,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,Every_2-3_months,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,3,5,2,3,0,1,0,0,0,0,0,Uses_regularly,2721,Yes,Casual_Gym_Goer
1907,28-32,Female,Tier_1,Salaried_Private,40k-60k,1,0,1,1,1,0,0,0,0,1-2_days,Commercial_gym,0,0,1,0,0,0,0,0,Yes_influences_purchases,2476,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,Every_2-3_months,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,4,5,4,4,0,1,1,0,0,0,1,Installed_rarely,2157,Yes,Casual_Gym_Goer
1908,33-35,Male,Tier_2,Salaried_Public,80k-100k,1,0,1,1,1,1,0,0,0,5-7_days,Commercial_gym,1,1,1,0,0,0,0,1,Yes_influences_purchases,2035,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,Monthly_or_more,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,3,5,4,2,0,1,1,1,1,0,0,Uses_regularly,3228,Yes,Serious_Athlete
1909,28-32,Male,Tier_1,Salaried_Private,40k-60k,0,0,1,1,1,0,1,1,0,3-4_days,Outdoors,0,0,1,1,1,0,1,1,No,3327,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Every_6_months,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,3,3,2,4,0,1,1,1,1,0,1,Installed_rarely,3273,Maybe,Outdoor_Enthusiast
1910,23-27,Male,Tier_1,Salaried_Private,20k-40k,1,0,1,0,0,0,1,1,0,5-7_days,Home,0,1,0,0,1,0,0,1,Yes_occasional,180,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,Every_6_months,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,3,3,5,4,0,1,0,0,1,0,1,Installed_rarely,161,Maybe,Budget_Student
1911,28-32,Non_binary,Tier_3,Student,80k-100k,1,1,0,0,1,1,0,1,0,3-4_days,Commercial_gym,0,0,0,1,1,1,1,0,Yes_occasional,5040,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,Monthly_or_more,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,5,3,2,5,1,1,1,1,0,1,0,Uses_regularly,6646,Yes,Serious_Athlete
1912,23-27,Male,Metro,Salaried_Private,80k-100k,1,0,0,0,0,1,0,1,0,5-7_days,Commercial_gym,0,1,1,0,0,0,0,1,No,2858,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Every_2-3_months,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,5,5,4,4,0,1,1,1,0,1,0,Installed_rarely,3150,Maybe,Serious_Athlete
1913,23-27,Female,Tier_1,Salaried_Private,60k-80k,0,0,0,0,0,0,1,1,0,3-4_days,Outdoors,0,0,0,1,1,1,0,1,Yes_occasional,696,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,Every_2-3_months,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,4,3,3,5,0,1,0,1,0,1,0,Installed_rarely,803,No,Budget_Student
1914,23-27,Male,Tier_2,Student,20k-40k,1,0,0,0,0,0,0,0,0,5-7_days,Online_virtual,1,0,0,1,1,1,0,0,Yes_influences_purchases,2208,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,Every_6_months,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,3,4,4,2,0,0,0,0,0,0,0,Uses_regularly,3807,Yes,Fashion_First
1915,23-27,Male,Tier_2,Salaried_Private,Above_100k,0,0,1,1,0,1,0,0,0,5-7_days,Online_virtual,0,1,1,1,0,1,1,1,No,6400,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,Every_6_months,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,3,4,4,4,1,0,1,1,0,0,1,Uses_regularly,8522,Yes,Serious_Athlete
1916,23-27,Female,Tier_3,Salaried_Private,60k-80k,1,0,1,1,0,0,0,1,0,5-7_days,Outdoors,0,1,0,0,0,1,0,1,Yes_occasional,3989,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,Every_2-3_months,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,3,3,2,4,1,1,0,1,1,1,1,Installed_rarely,3704,Yes,Casual_Gym_Goer
1917,23-27,Female,Tier_2,Salaried_Private,60k-80k,1,1,0,0,0,0,0,1,0,1-2_days,Outdoors,1,0,1,0,1,0,1,1,Yes_occasional,3534,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,Rarely,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,3,4,4,3,0,1,0,1,1,0,0,Prefers_3rd_party,5518,Maybe,Fashion_First
1918,28-32,Female,Metro,Salaried_Private,60k-80k,0,1,1,1,1,0,1,0,0,5-7_days,Sports_club,0,1,1,1,1,0,0,1,No,3735,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,Every_2-3_months,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,5,5,5,4,0,1,1,1,1,0,1,Installed_rarely,4238,Maybe,Outdoor_Enthusiast
1919,23-27,Female,Tier_2,Student,Above_100k,1,1,1,0,0,1,0,0,0,3-4_days,Home,0,1,0,1,1,1,1,0,Yes_influences_purchases,4713,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,Every_2-3_months,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,5,4,5,5,1,1,1,1,1,0,1,Installed_rarely,4278,Yes,Fashion_First
1920,18-22,Male,Tier_1,Salaried_Private,20k-40k,0,0,0,1,0,0,1,1,0,3-4_days,Sports_club,1,0,0,0,0,0,0,1,No,935,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,Yearly,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,3,2,4,4,0,1,1,0,0,0,0,Installed_rarely,1295,Yes,Budget_Student
1921,18-22,Female,Tier_1,Student,60k-80k,1,1,1,0,1,1,0,0,0,1-2_days,Home,1,0,0,1,1,0,0,1,Yes_influences_purchases,4206,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,Every_2-3_months,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,3,2,3,5,1,1,0,0,0,0,0,Installed_rarely,5822,No,Fashion_First
1922,28-32,Male,Metro,Salaried_Private,60k-80k,1,0,1,0,0,0,0,0,0,5-7_days,Commercial_gym,1,1,1,0,0,0,0,1,Yes_influences_purchases,3728,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,Every_2-3_months,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,4,2,3,5,1,1,1,0,1,0,0,No_mobile_shopping,5299,Yes,Casual_Gym_Goer
1923,23-27,Female,Tier_2,Salaried_Private,60k-80k,0,0,0,0,0,0,0,1,0,1-2_days,Commercial_gym,1,0,1,1,0,0,0,1,Yes_influences_purchases,5112,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Every_6_months,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,3,4,5,0,1,1,0,0,0,0,Uses_regularly,8244,Yes,Fashion_First
1924,33-35,Male,Tier_1,Student,60k-80k,0,0,0,0,0,0,1,0,0,5-7_days,Commercial_gym,1,1,1,0,0,0,0,1,No,4145,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,Every_6_months,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,2,3,4,5,1,0,0,1,0,0,0,Uses_regularly,6178,Yes,Casual_Gym_Goer
1925,23-27,Female,Tier_2,Student,20k-40k,1,1,0,0,0,0,1,0,0,3-4_days,Commercial_gym,0,1,1,0,0,0,0,0,Yes_occasional,2052,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,Monthly_or_more,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,2,3,3,3,1,1,1,1,1,0,0,Uses_regularly,3280,Maybe,Casual_Gym_Goer
1926,28-32,Male,Metro,Business_Owner,40k-60k,1,0,1,1,0,1,1,0,0,5-7_days,Commercial_gym,0,1,1,0,1,0,0,0,Yes_occasional,3744,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,Monthly_or_more,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,3,5,3,5,1,1,0,1,1,0,0,Prefers_3rd_party,4521,Maybe,Serious_Athlete
1927,23-27,Female,Metro,Salaried_Private,40k-60k,1,0,1,0,1,1,0,0,0,1-2_days,Commercial_gym,1,0,0,0,0,1,0,1,Yes_influences_purchases,3172,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,Every_2-3_months,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,2,3,3,3,0,1,0,1,0,1,0,Installed_rarely,3453,Yes,Casual_Gym_Goer
1928,33-35,Female,Tier_1,Student,60k-80k,0,0,1,1,0,0,1,0,0,1-2_days,Sports_club,0,0,1,0,0,0,1,1,Yes_influences_purchases,3728,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,Every_6_months,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,5,2,2,4,1,1,0,1,0,1,1,Uses_regularly,6808,Maybe,Outdoor_Enthusiast
1929,18-22,Female,Metro,Salaried_Public,60k-80k,1,0,1,1,0,1,1,1,0,5-7_days,Outdoors,1,1,1,0,1,0,1,0,Yes_influences_purchases,4090,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,Rarely,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,4,2,3,4,0,0,1,1,0,0,1,Uses_regularly,5972,Yes,Serious_Athlete
1930,33-35,Male,Tier_1,Salaried_Private,60k-80k,1,0,0,0,0,1,0,1,0,3-4_days,Commercial_gym,1,0,0,0,0,1,1,1,Yes_influences_purchases,4210,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,Every_2-3_months,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,4,3,0,1,0,1,1,0,0,Installed_rarely,5246,Maybe,Casual_Gym_Goer
1931,23-27,Prefer_not_to_say,Metro,Student,60k-80k,0,1,0,1,0,0,0,0,0,1-2_days,Outdoors,1,1,1,1,0,1,0,0,Yes_influences_purchases,5560,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,Every_2-3_months,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,3,4,5,0,1,1,1,1,0,1,Installed_rarely,7560,Maybe,Fashion_First
1932,23-27,Male,Tier_1,Salaried_Private,40k-60k,0,1,0,1,1,0,0,1,0,3-4_days,Home,1,1,0,1,0,1,0,1,Yes_influences_purchases,2743,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,Monthly_or_more,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,2,3,5,4,1,1,1,0,1,0,0,Uses_regularly,4470,Yes,Fashion_First
1933,28-32,Male,Metro,Salaried_Private,20k-40k,0,1,0,1,1,0,1,1,0,5-7_days,Outdoors,0,1,1,0,1,1,1,0,No,2496,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,Every_2-3_months,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,1,3,1,1,1,1,0,0,1,Prefers_3rd_party,2371,No,Outdoor_Enthusiast
1934,18-22,Male,Metro,Salaried_Private,60k-80k,0,0,1,1,0,1,1,1,0,3-4_days,Online_virtual,1,1,1,1,1,0,1,1,Yes_occasional,4138,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,Every_6_months,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,4,3,1,1,0,1,1,1,1,1,1,No_mobile_shopping,5830,Maybe,Outdoor_Enthusiast
1935,28-32,Male,Tier_2,Business_Owner,80k-100k,0,1,1,0,1,0,1,1,0,3-4_days,Home,0,0,1,0,0,1,0,1,No,4662,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,Every_2-3_months,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,4,3,1,2,1,1,1,1,1,0,1,Uses_regularly,4807,Yes,Outdoor_Enthusiast
1936,23-27,Male,Metro,Salaried_Private,60k-80k,0,0,0,1,0,1,0,0,0,5-7_days,Outdoors,0,1,0,0,0,0,0,0,No,2020,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,Every_6_months,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,3,4,2,4,0,0,1,1,0,1,0,Installed_rarely,2706,Yes,Serious_Athlete
1937,23-27,Male,Metro,Student,80k-100k,0,1,1,0,0,0,0,0,0,0_days,Commercial_gym,0,0,0,0,0,0,0,0,Yes_influences_purchases,2819,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,Monthly_or_more,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,3,2,4,5,0,1,1,0,1,1,0,Uses_regularly,3877,Yes,Fashion_First
1938,23-27,Male,Metro,Student,Above_100k,1,0,1,0,0,0,1,0,0,3-4_days,Online_virtual,1,1,0,1,1,1,1,0,Yes_influences_purchases,5965,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,Monthly_or_more,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,4,3,3,4,0,1,0,1,1,0,0,No_mobile_shopping,6451,Maybe,Fashion_First
1939,23-27,Female,Metro,Salaried_Public,40k-60k,1,0,1,0,0,0,1,0,0,3-4_days,Home,0,1,0,0,0,1,0,1,Yes_occasional,2236,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,Every_6_months,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,4,4,2,4,1,0,0,0,0,1,1,Installed_rarely,3059,No,Casual_Gym_Goer
1940,18-22,Female,Tier_1,Salaried_Public,60k-80k,1,0,1,0,1,0,0,1,0,5-7_days,Commercial_gym,1,1,1,1,0,0,1,0,No,2594,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,Every_6_months,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,3,5,3,1,1,0,0,1,0,1,0,Uses_regularly,2853,Yes,Serious_Athlete
1941,18-22,Female,Metro,Freelancer,40k-60k,1,0,0,0,1,0,0,0,0,3-4_days,Commercial_gym,0,1,0,0,1,1,0,1,Yes_occasional,358,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,Every_2-3_months,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,4,4,4,3,1,1,0,1,1,0,0,Uses_regularly,411,No,Casual_Gym_Goer
1942,18-22,Female,Metro,Student,40k-60k,1,1,0,0,0,0,0,0,0,1-2_days,Commercial_gym,0,0,1,0,0,0,1,1,Yes_occasional,2110,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,Every_2-3_months,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,3,3,4,3,0,1,1,0,0,0,0,Uses_regularly,3365,Maybe,Casual_Gym_Goer
1943,18-22,Male,Tier_1,Salaried_Public,20k-40k,1,1,1,0,0,0,1,0,0,5-7_days,Commercial_gym,0,0,0,0,0,1,0,1,Yes_influences_purchases,1766,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,Every_6_months,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,5,4,5,1,0,0,1,0,0,0,Installed_rarely,2184,No,Casual_Gym_Goer
1944,28-32,Female,Tier_1,Salaried_Private,40k-60k,1,0,1,1,1,0,1,0,0,5-7_days,Outdoors,0,1,1,1,0,1,1,0,No,4711,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,Monthly_or_more,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,4,4,3,3,1,1,0,1,0,0,0,Prefers_3rd_party,5828,Yes,Serious_Athlete
1945,23-27,Male,Tier_1,Salaried_Private,20k-40k,1,1,1,1,0,0,0,1,0,5-7_days,Outdoors,0,1,0,0,1,0,0,0,Yes_occasional,3546,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,Every_6_months,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,4,5,1,3,1,1,0,1,0,0,1,Uses_regularly,3750,No,Outdoor_Enthusiast
1946,23-27,Male,Metro,Student,20k-40k,0,0,0,0,0,0,0,0,1,3-4_days,Commercial_gym,1,0,0,0,0,1,1,0,Yes_influences_purchases,329,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,Yearly,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,3,3,5,3,0,1,1,1,1,0,0,No_mobile_shopping,426,No,Budget_Student
1947,23-27,Male,Tier_3,Salaried_Public,20k-40k,1,0,0,0,0,1,1,1,0,1-2_days,Commercial_gym,0,1,0,0,0,1,0,0,Yes_influences_purchases,2001,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,Every_2-3_months,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,2,4,3,1,1,0,0,0,0,1,Uses_regularly,3420,Maybe,Casual_Gym_Goer
1948,18-22,Female,Tier_1,Student,20k-40k,1,0,0,0,1,1,0,0,0,3-4_days,Commercial_gym,1,1,0,1,0,1,0,1,Yes_occasional,1405,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,Every_6_months,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,2,3,4,1,0,1,0,1,0,0,1,Prefers_3rd_party,1602,Maybe,Budget_Student
1949,33-35,Male,Metro,Salaried_Private,60k-80k,0,0,0,1,1,1,1,1,0,5-7_days,Home,1,1,1,0,1,0,0,1,Yes_occasional,2317,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,Rarely,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,3,4,3,2,1,0,1,0,1,0,0,Uses_regularly,2557,No,Serious_Athlete
1950,18-22,Female,Tier_3,Student,20k-40k,1,0,0,0,0,0,0,1,0,1-2_days,Commercial_gym,0,0,0,0,1,0,0,0,No,439,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,Every_6_months,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,2,1,4,4,1,1,1,1,1,0,0,Prefers_3rd_party,659,Maybe,Budget_Student
1951,18-22,Male,Tier_2,Student,40k-60k,0,0,0,0,0,1,0,0,0,1-2_days,Outdoors,1,0,0,1,0,0,0,1,Yes_influences_purchases,1250,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,Every_2-3_months,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,2,3,5,4,1,1,1,0,1,1,0,Prefers_3rd_party,1880,Maybe,Budget_Student
1952,33-35,Male,Tier_1,Other,40k-60k,1,0,1,0,1,0,0,0,0,3-4_days,Home,1,1,0,0,0,0,0,0,Yes_occasional,3764,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,Monthly_or_more,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,3,5,3,5,1,0,1,0,0,0,0,Prefers_3rd_party,3819,Yes,Serious_Athlete
